id_str
"1613041070685691905"
"1613041064826241024"
"1613041064675508224"
"1613041062649413632"
"1613041062540460037"
"1613041060497727498"
"1613041059369738240"
"1613041058950316033"
"1613041058568458240"
"1613041058484715521"
"1613041057352273927"
"1613041056685215746"
"1613041056165072896"
"1613041056119148544"
"1613041055435296769"
"1613041054491738112"
"1613041052361043969"
"1613041051618385920"
"1613041049932550144"
"1613041048808218625"
"1613041048376299521"
"1613041048355508225"
"1613041047067676672"
"1613041046660808704"
"1613041045800886272"
"1613041043770933248"
"1613041042525241344"
"1613041041392689153"
"1613041041086550016"
"1613041040671526914"
"1613041040209973251"
"1613041039522279425"
"1613041034576920577"
"1613041030580043776"
"1613041029954904064"
"1613041029367881729"
"1613041029174931462"
"1613041029170565121"
"1613041027828568070"
"1613041026268278786"
"1613041024154091523"
"1613041024112250880"
"1613041023546191872"
"1613041022690525187"
"1613041022551859200"
"1613041022170443776"
"1613041021176225793"
"1613041020777922561"
"1613041020056522753"
"1613041019364454402"
"1613041019167346688"
"1613041018701770753"
"1613041015669272577"
"1613041014914318341"
"1613041013068820480"
"1613041013055954944"
"1613041012578082817"
"1613041011479183362"
"1613041010900336647"
"1613041010799529989"
"1613041008651943938"
"1613041008274714624"
"1613041006215335937"
"1613041005867200513"
"1613041004659048452"
"1613041004562755585"
"1613041002197184512"
"1613041002113269766"
"1613041001484124163"
"1613041000813035521"
"1613041000494022658"
"1613040999894507522"
"1613040999776780296"
"1613040999156047878"
"1613040996518080512"
"1613040994550943744"
"1613040994030653440"
"1613040993967935488"
"1613040992986501120"
"1613040991350542337"
"1613040990646079490"
"1613040989542785025"
"1613040986179112960"
"1613040985990377472"
"1613040985675821057"
"1613040984299917312"
"1613040983930707972"
"1613040983712862210"
"1613040983322816512"
"1613040983075168257"
"1613040982190329856"
"1613040982123229185"
"1613040981871411201"
"1613040981804204033"
"1613040980067848193"
"1613040979283673088"
"1613040977740013569"
"1613040977274630144"
"1613040977081692162"
"1613040973579276288"
"1613040972602150912"
"1613040972446793728"
"1613040972258217984"
"1613040970437910533"
"1613040967619158016"
"1613040966780293120"
"1613040965056450561"
"1613040964691718144"
"1613040964594966529"
"1613040964398120961"
"1613040964397834240"
"1613040964381343744"
"1613040963945127937"
"1613040963764502530"
"1613040962644725762"
"1613040956147924992"
"1613040955501973505"
"1613040955380187138"
"1613040954029604865"
"1613040953165778947"
"1613040952192409601"
"1613040950904864770"
"1613040950531739648"
"1613040949948735489"
"1613040948094636034"
"1613040947268313088"
"1613040946907697153"
"1613040944244195329"
"1613040943988625408"
"1613040942818406402"
"1613040941996056576"
"1613040941845123073"
"1613040940934905856"
"1613040940763189248"
"1613040939886596098"
"1613040939169382401"
"1613040935922987009"
"1613040934127632385"
"1613040933351702528"
"1613040931514769408"
"1613040929597710338"
"1613040926888464385"
"1613040926179328000"
"1613040925806059526"
"1613040925227520004"
"1613040924619309057"
"1613040921431670787"
"1613040921339375617"
"1613040920450174981"
"1613040918868922368"
"1613040914007465984"
"1613040913789616128"
"1613040913776840705"
"1613040913273524225"
"1613040912120287234"
"1613040906789322758"
"1613040906420252672"
"1613040906294423555"
"1613040905380069376"
"1613040904880758784"
"1613040904016924678"
"1613040903723298816"
"1613040902292873217"
"1613040901500317696"
"1613040901277859840"
"1613040900736962560"
"1613040900476895232"
"1613040899478495232"
"1613040899059257344"
"1613040898509766658"
"1613040897809321986"
"1613040897519943680"
"1613040895942856704"
"1613040894546186243"
"1613040893497610240"
"1613040892021198848"
"1613040887864463363"
"1613040886967070720"
"1613040886149185536"
"1613040885633253379"
"1613040885582946306"
"1613040884571840515"
"1613040884018470912"
"1613040883842297856"
"1613040883678461953"
"1613040883401920512"
"1613040882323976192"
"1613040879912067073"
"1613040879266332672"
"1613040878758551552"
"1613040877143818243"
"1613040875105390594"
"1613040871427174400"
"1613040870973906944"
"1613040869891792897"
"1613040869749260288"
"1613040867362889733"
"1613040866607726594"
"1613040865882312706"
"1613040864959373314"
"1613040864754012161"
"1613040862988042240"
"1613040862493302784"
"1613040861180297217"
"1613040860626841602"
"1613040858596802561"
"1613040858055716870"
"1613040857699217408"
"1613040856759418881"
"1613040855857635328"
"1613040855761166338"
"1613040854943563777"
"1613040851202224128"
"1613040849973035008"
"1613040848375287808"
"1613040848081649664"
"1613040847905226752"
"1613040846009499648"
"1613040845950689280"
"1613040844956729344"
"1613040843979472896"
"1613040843950022658"
"1613040843547447296"
"1613040842091937794"
"1613040841433423872"
"1613040840732975105"
"1613040839495671808"
"1613040839244263425"
"1613040839135211525"
"1613040837922807808"
"1613040837419466753"
"1613040836908027910"
"1613040835263868930"
"1613040835188383744"
"1613040834441629698"
"1613040833305145344"
"1613040832046682113"
"1613040831614668801"
"1613040831514177537"
"1613040830247473152"
"1613040829870010368"
"1613040829328756738"
"1613040829131546626"
"1613040828221620225"
"1613040827676393474"
"1613040827504234497"
"1613040827411873795"
"1613040825554079744"
"1613040825407279104"
"1613040825071734785"
"1613040824610086913"
"1613040824547430405"
"1613040822596804608"
"1613040822068609024"
"1613040821766348800"
"1613040821585993729"
"1613040820092899330"
"1613040819682017282"
"1613040818323062786"
"1613040816917999616"
"1613040816360165376"
"1613040816133640197"
"1613040815269355521"
"1613040813675786240"
"1613040806901977088"
"1613040805425614849"
"1613040804515254273"
"1613040802556420097"
"1613040801038356480"
"1613040799884640256"
"1613040799348068352"
"1613040796298518533"
"1613040795845550080"
"1613040793421316096"
"1613040793371148290"
"1613040793341816832"
"1613040793236959233"
"1613040792557215745"
"1613040792121266180"
"1613040791458582528"
"1613040791135424513"
"1613040789226983425"
"1613040784692985857"
"1613040784470671361"
"1613040783904616455"
"1613040782184972288"
"1613040779831742465"
"1613040779697717248"
"1613040779655581697"
"1613040779408347141"
"1613040778837639169"
"1613040778737233921"
"1613040778154246144"
"1613040777097252865"
"1613040775247560705"
"1613040774756855810"
"1613040774588809217"
"1613040774354030592"
"1613040770780639232"
"1613040770084384769"
"1613040768532516864"
"1613040767458762757"
"1613040767240638466"
"1613040766363787268"
"1613040765873053696"
"1613040764027551744"
"1613040763520290817"
"1613040762677256192"
"1613040762282819589"
"1613040761674797058"
"1613040759686696963"
"1613040758608510976"
"1613040758088400898"
"1613040756339638272"
"1613040756200972291"
"1613040754515128320"
"1613040754120613888"
"1613040753378304000"
"1613040753248464898"
"1613040752283766785"
"1613040750186631168"
"1613040750148882433"
"1613040748122759170"
"1613040747397406727"
"1613040746831179776"
"1613040746533163008"
"1613040745086128130"
"1613040743605731328"
"1613040742938865664"
"1613040742917894144"
"1613040741038579712"
"1613040740224966659"
"1613040738958475264"
"1613040738291572738"
"1613040738144555010"
"1613040737649582080"
"1613040735913390081"
"1613040733522624514"
"1613040733262413824"
"1613040733245825024"
"1613040732897693697"
"1613040732495056900"
"1613040730448236544"
"1613040728539635712"
"1613040728321720320"
"1613040728007114753"
"1613040727386198016"
"1613040726866264066"
"1613040726509780993"
"1613040726169845761"
"1613040725284868096"
"1613040725012234240"
"1613040724664098816"
"1613040723116589056"
"1613040721170436096"
"1613040721153634304"
"1613040721057165313"
"1613040716862873600"
"1613040716548296705"
"1613040716548030465"
"1613040715663282176"
"1613040714429890560"
"1613040712387280896"
"1613040712051720192"
"1613040712022478848"
"1613040710084866048"
"1613040708989894660"
"1613040708231004162"
"1613040707983540224"
"1613040706477604865"
"1613040705693163520"
"1613040705126993920"
"1613040703793238017"
"1613040703575306240"
"1613040702904233984"
"1613040701658517505"
"1613040700987146241"
"1613040700328927232"
"1613040700123418624"
"1613040699552710656"
"1613040698873511937"
"1613040698302889985"
"1613040697929498624"
"1613040697174626305"
"1613040697015439362"
"1613040694213632000"
"1613040692561088517"
"1613040689809424391"
"1613040688903618561"
"1613040685535330304"
"1613040685124358144"
"1613040683660492801"
"1613040683287449601"
"1613040681865383936"
"1613040679982366720"
"1613040678774386688"
"1613040677209706496"
"1613040674265526275"
"1613040674022256640"
"1613040671845416961"
"1613040671069282304"
"1613040666119995392"
"1613040666086641665"
"1613040665348407296"
"1613040664924545025"
"1613040664299855873"
"1613040663930540032"
"1613040663716577281"
"1613040662064111616"
"1613040660059152385"
"1613040656305332224"
"1613040655223119873"
"1613040654401277952"
"1613040654350970881"
"1613040650621960194"
"1613040648587997185"
"1613040647833006083"
"1613040647610732544"
"1613040647556014082"
"1613040646499209226"
"1613040643735183360"
"1613040643550633985"
"1613040642137157632"
"1613040641398964224"
"1613040639284854785"
"1613040637796036608"
"1613040637166899200"
"1613040634985586688"
"1613040634406772736"
"1613040633773441026"
"1613040633182130176"
"1613040632955809798"
"1613040632779493376"
"1613040632574148609"
"1613040631663955969"
"1613040630984310784"
"1613040629981876225"
"1613040629793320960"
"1613040629428232192"
"1613040627809406977"
"1613040627221991425"
"1613040626081173504"
"1613040624197931009"
"1613040623929495553"
"1613040623015297024"
"1613040622524596225"
"1613040621979148293"
"1613040621593452544"
"1613040620620382209"
"1613040619437576193"
"1613040619105959936"
"1613040618904883202"
"1613040617915027458"
"1613040615817707521"
"1613040614551224322"
"1613040612907057157"
"1613040612470562823"
"1613040610826661889"
"1613040609723355136"
"1613040607295049731"
"1613040606158413824"
"1613040603478265856"
"1613040602345504769"
"1613040602136055815"
"1613040600068014081"
"1613040599627862017"
"1613040598457659392"
"1613040597799145472"
"1613040596251443201"
"1613040593701318656"
"1613040593369976834"
"1613040593307074561"
"1613040592501755904"
"1613040590375256065"
"1613040590366670848"
"1613040587623796737"
"1613040587565076480"
"1613040586314993665"
"1613040584087801861"
"1613040581479133184"
"1613040580065656833"
"1613040579234959360"
"1613040578664488961"
"1613040577343541250"
"1613040575846191104"
"1613040574935826433"
"1613040572977086469"
"1613040572113252353"
"1613040571781885953"
"1613040571534254081"
"1613040571043438595"
"1613040571005960193"
"1613040569277894658"
"1613040567008780288"
"1613040566132002819"
"1613040565456707585"
"1613040564525731841"
"1613040564387336192"
"1613040564366151682"
"1613040562269032452"
"1613040562164187136"
"1613040562105634816"
"1613040561459695617"
"1613040560700555265"
"1613040560360820737"
"1613040559190585346"
"1613040558276071426"
"1613040557361594369"
"1613040556891840514"
"1613040555205988358"
"1613040554451009536"
"1613040554123866112"
"1613040551061774336"
"1613040550017384448"
"1613040548817813506"
"1613040548763537409"
"1613040546880327680"
